ksi/Oph;S;OPH;SER2
HR 6472;S;OPH;SER2
HR 6798;S;SER2;OPH
15/Sgr;S;SGR;SCO
17/Sgr;S;SGR;SCT
16/Sgr;S;SGR;SCO
29/Sgr;S;SCT;SGR
HD 175876;S;SCT;SGR
HR 7203;S;SCT;SGR
HR 7265;S;SGR;AQL
HD 180699;S;SGR;AQL
HR 7339;S;SGR;AQL
HD 194960;S;MIC;CAP
HD 142804;S;LIB;SCO
49/Lib;S;LIB;SCO
HD 147473;S;SCO;OPH
HR 6284;S;SCO;OPH
HR 6435;S;OPH;SER2
HR 6441;S;OPH;SER2
V4387/Sgr;S;OPH;SER2
HD 167863;S;SCT;SGR
HR 6848;S;SCT;SGR
HR 6841;S;SCT;SGR
HR 6944;S;SCT;SGR
U/Sgr;S;SCT;SGR
HD 173822;S;SCT;SGR
HR 7072;S;SCT;SGR
HD 174802;S;AQL;SCT
HD 177817;S;AQL;SGR
e01/Sgr;S;SGR;AQL
HD 186185;S;AQL;SGR
e02/Sgr;S;AQL;SGR
bet02/Cap;S;AQL;CAP
HR 7837;S;CAP;AQL
BD-15 5743A;S;AQR;CAP
tau/Cap;S;AQR;CAP
11/Sco;S;LIB;SCO
GJ 656.1;S;OPH;SER2
GJ 9587;S;OPH;SER2
HR 6404;S;OPH;SER2
ksi/Ser;S;OPH;SER2
HR 6681;S;OPH;SER2
ADS 10891;S;PSC;CET
HR 6956;S;SCT;SGR
HD 169915;S;SCT;SGR
HR 6989;S;SCT;SGR
HR 7230;S;SCT;SGR
HR 7379;S;AQL;SGR
V505/Sgr;S;AQL;SGR
ksi/Cap;S;AQL;CAP
3/Cap;S;AQL;CAP
alf01/Cap;S;AQL;CAP
alf02/Cap;S;AQL;CAP
HR 7994;S;AQR;CAP
HD 137763;S;LIB;SER1
ksi/Sco;S;LIB;SCO
ksi/Sco;S;LIB;SCO
ksi/Sco;S;LIB;SCO
HD 144892;S;OPH;SCO
HD 149108;S;SCO;OPH
HD 154202;S;OPH;SCO
HR 6544;S;OPH;SER2
HD 162956;S;OPH;SER2
HD 163117;S;OPH;SER2
HR 7166;S;SCT;AQL
HD 180409;S;SGR;AQL
HD 183347;S;AQL;SCT
HD 187410;S;AQL;SCT
51/Aql;S;AQL;SCT
HR 7637;S;AQL;SCT
V1401/Aql;S;AQL;CAP
HD 195564;S;AQR;CAP
7/Aqr;S;AQR;CAP
HR 5815;S;LIB;SER1
STF/1962;S;LIB;SER1
HR 5816;S;LIB;SER1
18/Sco;S;OPH;SER1
HR 6137;S;OPH;SER1
ups/Oph;S;OPH;SER1
HR 6449;S;OPH;SER2
HD 156034;S;OPH;SER2
HR 6946;S;SER2;SCT
HR 7055;S;AQL;SCT
HR 7110;S;AQL;SCT
HD 179799;S;AQL;SGR
HD 185298;S;AQL;SCT
56/Aql;S;AQL;SCT
57 A/Aql;S;AQL;SCT
57 B/Aql;S;AQL;SCT
HR 5707;S;LIB;SER1
HD 139178;S;LIB;SER1
CCDM J16057-0618ABP;S;LIB;OPH
HR 5990;S;LIB;OPH
HR 6512;S;OPH;SER2
HR 6534;S;OPH;SER2
HD 162834;S;OPH;SER2
HR 6755;S;OPH;SER2
HD 168459;S;SER2;SCT
HD 169913;S;SER2;SCT
HR 7034;S;AQL;SER2
HR 7007;S;AQL;SER2
HD 174005;S;AQL;SER2
S/Sct;S;AQL;SCT
V/Aql;S;AQL;SCT
HD 179002;S;SGR;AQL
BD-07 4876A;S;SGR;AQL
f/Aql;S;AQL;SGR
HD 181255;S;AQL;SGR
U/Aql;S;AQL;SCT
HR 7599;S;AQL;SCT
HD 195535;S;AQR;AQL
HD 195767;S;AQR;AQL
4/Aqr;S;EQU;AQR
BD-06 5604A;S;EQU;AQR
HD 132883;S;LIB;VIR
b/Ser;S;LIB;SER1
HD 158576;S;OPH;SER2
HD 166563;S;SER2;OPH
BD-03 4331A;S;AQL;SER2
g/Aql;S;AQL;SCT
HD 177442;S;AQL;SCT
h/Aql;S;AQL;SCT
CCDM J20128-0300AB;S;AQL;CAP
HD 192461;S;AQL;CAP
68/Aql;S;AQL;DEL
CCDM J15018-0008AB;S;LIB;VIR
HD 135204;S;SER1;LIB
25/Ser;S;LIB;SER1
HD 142661A;S;LIB;OPH
HR 6201;S;OPH;SER1
12/Oph;S;OPH;SER1
V2542/Oph;S;OPH;HER
HR 6367;S;OPH;HER
BD-00 3230A;S;OPH;HER
HR 6361;S;OPH;HER
GJ 678;S;OPH;SER2
GJ 678;S;OPH;SER2
CCDM J17400-0038AB;S;OPH;SER2
CCDM J18250-0135AB;S;SER2;OPH
5/Aql;S;AQL;SER2
CCDM J18465-0058AB;S;AQL;SER2
HD 177880;S;AQL;SER2
45/Aql;S;AQL;SER2
tet/Aql;S;AQL;CAP
HD 194765;S;AQL;DEL
l/Aql;S;AQL;AQR
HD 136027;S;SER1;LIB
BD+02 3118A;S;OPH;HER
BD+02 3118B;S;OPH;HER
HD 151372;S;OPH;HER
19/Oph;S;OPH;HER
21/Oph;S;OPH;HER
V2368/Oph;S;OPH;SER2
HR 6524;S;OPH;SER2
HR 6575;S;OPH;SER2
61/Oph;S;OPH;SER2
ADS 10750;S;OPH;SER2
HR 6610;S;OPH;SER2
HD 163346;S;OPH;SER2
HD 162652;S;OPH;SER2
HR 6689;S;OPH;SER2
70 A/Oph;S;OPH;SER2
70 B/Oph;S;OPH;SER2
ADS 11046;S;OPH;SER2
HD 165887;S;OPH;SER2
HD 169725;S;SER2;OPH
d/Ser;S;SER2;OPH
HD 175679;S;AQL;SER2
HD 179343;S;AQL;SER2
HD 180973;S;AQL;SER2
21/Aql;S;AQL;SER2
24/Aql;S;AQL;SER2
HD 183793;S;AQL;SER2
HD 187003;S;AQL;SER2
HD 190522;S;AQL;CAP
BD+00 4444A;S;AQL;CAP
CCDM J20126+0052AB;S;AQL;CAP
HR 7803;S;AQL;DEL
1/Aqr;S;AQL;AQR
HR 8017;S;EQU;DEL
36/Her;S;OPH;HER
37/Her;S;OPH;HER
l/Her;S;OPH;HER
HD 157261;S;OPH;HER
HD 160385;S;OPH;SER2
HD 161573;S;OPH;SER2
66/Oph;S;OPH;SER2
73/Oph;S;OPH;SER2
HR 6797;S;OPH;SER2
74/Oph;S;OPH;SER2
HD 170699;S;OPH;SER2
HD 170580;S;OPH;SER2
HD 171586;S;OPH;SER2
HD 171767;S;SER2;AQL
HD 172190;S;AQL;SER2
CCDM J18455+0530ABC;S;AQL;SER2
tet02/Ser;S;AQL;SER2
tet01/Ser;S;AQL;SER2
ADS 11640;S;AQL;SER2
HD 175726;S;AQL;SER2
HR 7412;S;AQL;SER2
HD 187734;S;AQL;SER2
HD 190095;S;AQL;SER2
HD 192586;S;AQL;DEL
HD 196929;S;AQL;AQR
ADS 9493;S;LIB;SER1
43/Ser;S;LIB;OPH
41/Her;S;OPH;HER
HR 6317;S;HER;OPH
HD 155714;S;OPH;HER
HR 6497;S;OPH;HER
HR 6857;S;OPH;SER2
ADS 11254;S;OPH;SER2
V2393/Oph;S;OPH;SER2
HD 170200;S;OPH;SER2
HR 7010;S;AQL;SER2
ADS 11555;S;AQL;SER2
HD 171834;S;SER2;AQL
HD 177749;S;AQL;SGE
HD 184853;S;AQL;SER2
HR 7598;S;AQL;SGE
13/Del;S;DEL;EQU
HR 7975;S;DEL;EQU
CCDM J20557+0432AB;S;EQU;DEL
HR 6032;S;HER;SER1
HD 148979;S;OPH;HER
HD 152113;S;OPH;HER
i/Her;S;OPH;HER
CCDM J17020+0827AB;S;HER;OPH
37/Oph;S;OPH;HER
ADS 10635;S;OPH;HER
f/Oph;S;OPH;HER
V2388/Oph;S;OPH;HER
HD 164309;S;OPH;SER2
72/Oph;S;OPH;SER2
HD 165670;S;OPH;SER2
CCDM J18508+1059AB;S;AQL;OPH
R/Aql;S;AQL;SGE
HD 186226;S;AQL;SGE
HR 7562;S;SGE;AQL
HD 187567;S;AQL;SGE
ksi/Aql;S;AQL;SGE
HR 7693;S;AQL;SGE
HD 191533;S;AQL;DEL
HD 196025;S;AQL;AQR
CCDM J15075+0914AB;S;VIR;SER1
HR 6246;S;OPH;HER
HR 6341;S;HER;OPH
HR 6342;S;HER;OPH
54/Oph;S;OPH;HER
HR 6577;S;OPH;HER
HR 6776;S;OPH;HER
ADS 11086;S;OPH;HER
HR 6851;S;OPH;HER
HD 176873;S;AQL;SGE
18/Aql;S;AQL;SGE
28/Aql;S;VUL;SGE
b/Aql;S;VUL;SGE
HR 7445;S;SGE;VUL
HR 7456;S;SGE;VUL
HD 187260;S;SGE;VUL
HR 7569;S;SGE;AQL
IDS 19473+1123;S;SGE;AQL
HR 7572;S;SGE;AQL
CCDM J19487+1149AB;S;SGE;VUL
HD 189783;S;SGE;AQL
HD 193490;S;DEL;AQL
1/Del;S;DEL;AQL
ADS 14101;S;AQL;AQR
CCDM J15432+1340AB;S;SER1;HER
HR 5831;S;SER1;HER
39/Ser;S;SER1;HER
CCDM J15568+1229AB;S;HER;SER1
HD 144564;S;HER;SER1
HR 6239;S;OPH;HER
HD 153064;S;OPH;HER
V451/Her;S;HER;OPH
alf02/Her;S;OPH;HER
HR 6482;S;OPH;HER
V642/Her;S;OPH;HER
HR 6594;S;OPH;HER
V624/Her;S;OPH;HER
CCDM J17520+1520AB;S;OPH;HER
CCDM J18101+1629AB;S;HER;OPH
HR 6906;S;OPH;HER
HD 172228;S;OPH;SER2
HD 174105;S;AQL;OPH
HD 174897;S;AQL;HER
HD 174853;S;AQL;HER
11/Aql;S;AQL;SGE
HR 7300;S;VUL;SGE
HR 7307;S;VUL;SGE
HD 190090;S;AQL;SGE
HR 7907;S;DEL;VUL
CCDM J20449+1219ABP;S;VUL;DEL
ADS 14233;S;VUL;DEL
15/Del;S;DEL;EQU
HR 5913;S;SER1;BOO
HR 6169;S;HER;OPH
54/Her;S;OPH;HER
V640/Her;S;OPH;HER
HR 6627;S;OPH;HER
CCDM J17564+1820AB;S;OPH;HER
HR 6977;S;HER;OPH
CCDM J18358+1658AB;S;HER;OPH
BD+16 3560A;S;HER;OPH
FF/Aql;S;HER;AQL
HD 178428;S;AQL;SGE
HD 180377;S;VUL;SGE
V338/Sge;S;SGE;VUL
2/Sge;S;VUL;SGE
3/Sge;S;VUL;SGE
HD 185354;S;SGE;VUL
ADS 12750;S;SGE;VUL
V340/Sge;S;SGE;VUL
HD 189183;S;SGE;AQL
V1472/Aql;S;AQL;SGE
HD 193350;S;DEL;SGE
ADS 13688;S;DEL;SGE
16/Del;S;EQU;DEL
tau07/Ser;S;SER1;HER
tau08/Ser;S;SER1;HER
HR 6352;S;HER;OPH
HR 6343;S;HER;OPH
HR 6559;S;HER;OPH
HD 160935;S;OPH;HER
95 B/Her;S;OPH;HER
HR 6730;S;OPH;HER
96/Her;S;OPH;HER
102/Her;S;HER;OPH
HD 169490;S;HER;OPH
HD 171948;S;HER;LYR
CCDM J18545+2037AB;S;HER;AQL
112/Her;S;HER;AQL
HD 176973;S;HER;AQL
U/Sge;S;VUL;SGE
HR 7391;S;VUL;CYG
ADS 12336;S;VUL;SGE
9/Vul;S;VUL;CYG
HD 187077;S;VUL;CYG
BD+18 4254A;S;VUL;CYG
BD+18 4254B;S;VUL;CYG
HD 187076;S;VUL;CYG
HR 7662;S;AQL;SGE
HD 189576;S;SGE;AQL
13/Sge;S;SGE;AQL
HD 190338;S;AQL;SGE
15/Sge;S;AQL;SGE
HD 195481;S;DEL;VUL
HR 7899;S;VUL;DEL
HD 197039;S;VUL;DEL
gam01/Del;S;DEL;EQU
gam02/Del;S;DEL;EQU
HD 134064;S;BOO;SER1
HD 135101;S;BOO;SER1
FL/Ser;S;BOO;SER1
BD+20 3138A;S;SER1;HER
BD+20 3138B;S;SER1;HER
HD 151070;S;HER;OPH
HR 6364;S;HER;OPH
79/Her;S;HER;CRB
HR 6592;S;HER;OPH
HD 162485;S;HER;CRB
HD 163840;S;OPH;HER
HR 6854;S;HER;OPH
HD 168795;S;HER;OPH
HR 6966;S;HER;LYR
HR 6980;S;HER;LYR
HR 7263;S;AQL;SGE
1/Vul;S;VUL;LYR
tet/Sge;S;AQL;SGE
HD 195358;S;VUL;DEL
HD 195019;S;AQL;DEL
HR 8037;S;EQU;DEL
HD 199721;S;EQU;DEL
CCDM J16279+2559AB;S;CRB;HER
56/Her;S;HER;CRB
HR 6499;S;HER;CRB
HD 164922;S;HER;CRB
HD 165241;S;HER;CRB
100 A/Her;S;HER;LYR
100 B/Her;S;HER;LYR
HR 6904;S;HER;LYR
HR 6924;S;HER;LYR
HR 7091;S;HER;LYR
HD 182807;S;VUL;LYR
8/Vul;S;CYG;LYR
HR 7485;S;VUL;CYG
HR 7601;S;SGE;AQL
HR 7677;S;SGE;AQL
HR 7839;S;VUL;DEL
HD 197076;S;VUL;DEL
NOVA CrB;S;HER;SER1
HR 6052;S;HER;CRB
39/Her;S;HER;CRB
CCDM J16518+2840AB;S;HER;CRB
BD+28 2624A;S;HER;CRB
V944/Her;S;HER;CRB
HR 6466;S;HER;CRB
HD 159118;S;HER;CRB
nu/Her;S;HER;CRB
b/Her;S;HER;LYR
b/Her;S;HER;LYR
HR 6968;S;HER;LYR
HD 172865;S;HER;LYR
HR 7305;S;VUL;LYR
HD 185269;S;CYG;LYR
HD 184761;S;CYG;LYR
HD 186179;S;VUL;CYG
PS/Vul;S;VUL;CYG
HD 189671;S;SGE;VUL
16/Vul;S;SGE;AQL
CCDM J20137+2414AB;S;AQL;SGE
HR 7739;S;SGE;DEL
HD 193220;S;SGE;DEL
HR 7895;S;VUL;DEL
c/Boo;S;BOO;SER1
HR 5640;S;BOO;SER1
CCDM J15183+2650AB;S;BOO;CRB
ups/CrB;S;CRB;HER
BD+30 2771;S;HER;LYR
ksi/CrB;S;CRB;HER
32/Her;S;HER;CRB
PMSC 16296+3043A;S;HER;CRB
53/Her;S;HER;CRB
HD 155061;S;HER;CRB
w/Her;S;HER;CRB
u/Her;S;HER;CRB
HR 6591;S;HER;CRB
HR 6737;S;HER;CRB
T/Her;S;HER;CRB
HR 6814;S;HER;LYR
ADS 11149;S;PSC;CET
nu.01/Lyr;S;HER;LYR
nu/Lyr;S;HER;LYR
HD 176051;S;HER;LYR
HD 176051A;S;HER;LYR
HD 178947;S;LYR;VUL
2/Cyg;S;LYR;CYG
9/Cyg;S;CYG;LYR
HR 7466;S;CYG;LYR
HR 7607;S;VUL;SGE
MW/Vul;S;VUL;SGE
HR 7849;S;VUL;DEL
HR 6043;S;CRB;HER
HD 146946;S;CRB;HER
nu.01/CrB;S;CRB;HER
nu.02/CrB;S;CRB;HER
HR 6110;S;CRB;HER
HD 149930;S;HER;CRB
HD 162094;S;HER;CRB
HR 6984;S;HER;LYR
HR 7033;S;HER;LYR
HR 6997;S;HER;LYR
HR 7140;S;HER;LYR
HR 7212;S;HER;LYR
HR 7272;S;CYG;LYR
HR 7535;S;VUL;CYG
HD 189613;S;VUL;CYG
HR 7640;S;VUL;SGE
HD 190360;S;VUL;SGE
V1768/Cyg;S;CYG;VUL
HD 193010;S;VUL;SGE
HR 7760;S;VUL;SGE
HD 199375;S;VUL;CYG
HD 199598;S;VUL;CYG
HD 136654;S;BOO;CRB
tet/CrB;S;BOO;CRB
c/Her;S;HER;CRB
HR 6488;S;HER;LYR
HR 6491;S;HER;CRB
ADS 10526;S;HER;CRB
HD 162667;S;HER;CRB
HD 169617;S;HER;LYR
HR 6901;S;HER;LYR
HD 171384;S;LYR;HER
HR 7019;S;HER;LYR
zet01/Lyr;S;HER;LYR
zet02/Lyr;S;HER;LYR
del01/Lyr;S;LYR;HER
del02/Lyr;S;LYR;HER
iot/Lyr;S;CYG;LYR
HR 7346;S;LYR;CYG
HR 7338;S;CYG;LYR
HR 7419;S;CYG;LYR
HR 7481;S;CYG;LYR
HR 7529;S;VUL;CYG
HR 7530;S;VUL;CYG
CCDM J19487+3519AB;S;VUL;CYG
HR 7512;S;VUL;CYG
ADS 12852;S;VUL;CYG
HR 7743;S;VUL;CYG
HD 196197;S;VUL;CYG
48/Cyg;S;VUL;CYG
HR 7887;S;VUL;CYG
HD 197120;S;VUL;DEL
HD 198626;S;VUL;CYG
HR 5674;S;BOO;CRB
HR 6046;S;CRB;HER
25/Her;S;CRB;HER
HR 6388;S;DRA;HER
V819/Her;S;HER;LYR
V826/Her;S;HER;OPH
f/Her;S;HER;LYR
HR 6767;S;HER;DRA
HD 172068;S;DRA;HER
HR 7017;S;DRA;HER
HR 7041;S;HER;LYR
eps01 B/Lyr;S;HER;LYR
eps01 A/Lyr;S;HER;LYR
eps01/Lyr;S;HER;LYR
eps02/Lyr;S;HER;LYR
eps02 C/Lyr;S;HER;LYR
eps02 D/Lyr;S;HER;LYR
V543/Lyr;S;DRA;HER
tet/Lyr;S;CYG;LYR
HR 7436;S;CYG;LYR
HD 186506;S;VUL;CYG
HR 7543;S;VUL;CYG
HR 7555;S;VUL;CYG
CCDM J19586+3806AB;S;VUL;CYG
HD 189864;S;VUL;CYG
BD+36 3816D;S;VUL;CYG
HD 190429;S;CYG;VUL
b03/Cyg;S;VUL;CYG
HD 192661;S;VUL;CYG
HD 190918;S;CYG;VUL
b01/Cyg;S;CYG;VUL
HD 195102;S;VUL;CYG
HD 196120;S;VUL;CYG
49/Cyg;S;VUL;CYG
HD 199055;S;VUL;CYG
51 B/Boo;S;BOO;CRB
zet01/CrB;S;BOO;CRB
zet02/CrB;S;BOO;CRB
HD 143806;S;HER;CRB
HD 144579;S;CRB;HER
HR 6091;S;CRB;HER
GJ 9557;S;PSC;CET
HD 166409;S;HER;LYR
HD 169778;S;HER;LYR
HR 7146;S;HER;LYR
CCDM J19430+4044AB;S;CYG;LYR
HR 7499;S;CYG;LYR
HR 7628;S;CYG;LYR
HD 190771;S;CYG;VUL
RS/Cyg;S;VUL;CYG
HR 7752;S;VUL;CYG
HD 193469;S;VUL;CYG
44/Cyg;S;CYG;VUL
T/Cyg;S;VUL;CYG
HR 8005;S;VUL;CYG
HR 3534;S;VEL;PYX
HD 76668;S;VEL;PUP
HR 3373;S;VEL;PUP
HD 74674;S;VEL;PYX
NO/Pup;S;VEL;PUP
IDS 08226-3844;S;VEL;PUP
h02/Pup;S;VEL;PUP
V336/Pup;S;VEL;PUP
HR 3205;S;VEL;CAR
IDS 07593-4102;S;PSC;CET
HR 3101;S;PUP;VEL
sig/Pup;S;PUP;VEL
L02/Pup;S;PUP;VEL
HR 2546;S;PUP;CAR
HD 45056;S;CAR;PIC
HD 41700;S;PIC;CAR
CCDM J06046-4504AB;S;PIC;CAR
HR 2008;S;PIC;COL
HD 36520;S;PIC;DOR
HR 1856;S;PIC;DOR
IDS 05274-4709;S;PIC;DOR
HR 1364;S;CAE;HOR
del/Hor;S;DOR;HOR
HR 1157;S;FOR;ERI
HD 22986;S;FOR;ERI
HD 21175;S;ERI;FOR
k/Vel;S;VEL;PYX
HR 3548;S;VEL;PYX
NY/Vel;S;VEL;PYX
HD 72348;S;VEL;PUP
HD 74105;S;VEL;PYX
HR 3322;S;VEL;PUP
HD 72014;S;VEL;PUP
HR 3226;S;CAR;VEL
QQ/Pup;S;VEL;PUP
N/Pup;S;PUP;VEL
P/Pup;S;PUP;VEL
CD-46 3046;S;PUP;VEL
HD 58017;S;PUP;CAR
HR 2762;S;CAR;VEL
HD 49614;S;PUP;CAR
HD 49758;S;CAR;PIC
HR 2462;S;COL;PUP
HR 2384;S;CAR;PIC
TYC 8111-2007-1;S;CAR;PIC
G/Pup;S;CAR;PIC
HD 44594;S;CAR;PIC
V575/Pup;S;PIC;CAR
HD 39918;S;PIC;CAR
eta01/Pic;S;PIC;DOR
HD 30042;S;PIC;CAE
HR 1291;S;DOR;HOR
HD 27019;S;HOR;DOR
tet01/Eri;S;ERI;HOR
tet/Eri;S;ERI;HOR
tet02/Eri;S;ERI;HOR
HD 17627;S;ERI;FOR
HR 3737;S;ANT;VEL
HR 3525;S;VEL;PUP
d/Vel;S;VEL;PYX
CD-44 4462B;S;VEL;PUP
CCDM J08295-4443AB;S;VEL;PUP
HD 74319;S;CAR;VEL
HD 72798;S;CAR;VEL
HR 3371;S;VEL;PUP
HR 3356;S;VEL;PUP
TYC 7673-2998-1;S;VEL;PUP
HR 3250;S;CAR;VEL
HR 3234;S;CAR;VEL
gam01/Vel;S;VEL;CAR
NO/Vel;S;CAR;VEL
gam02/Vel;S;VEL;CAR
V410/Pup;S;VEL;PUP
HR 3118;S;PUP;VEL
HD 65930;S;VEL;PUP
V/Pup;S;VEL;PUP
HD 61947;S;CAR;VEL
HD 63008;S;CAR;VEL
HD 48857;S;COL;PUP
HR 2044;S;DOR;PIC
HR 2114;S;PIC;CAR
CCDM J05572-5325AB;S;PIC;CAR
HD 35859;S;PIC;DOR
tet/Pic;S;PIC;DOR
HD 31244;S;PIC;CAE
CCDM J03124-4425AB;S;ERI;HOR
CD-44 1025A;S;ERI;HOR
CCDM J02433-4032AB;S;HOR;ERI
HD 18055;S;ERI;HOR
HR 3844;S;ANT;VEL
psi/Vel;S;ANT;VEL
psi/Vel;S;ANT;VEL
psi/Vel;S;ANT;VEL
HR 3807;S;ANT;VEL
HR 3812;S;ANT;VEL
HD 81782;S;ANT;VEL
z/Vel;S;VEL;PYX
HR 3661;S;VEL;PYX
HD 79416C;S;VEL;PYX
HR 3562;S;CAR;VEL
KK/Vel;S;VEL;PYX
f/Vel;S;CAR;VEL
b/Vel;S;CAR;VEL
HR 3358;S;VEL;CAR
HX/Vel;S;CAR;VEL
B/Vel;S;VEL;PUP
HD 70309;S;CAR;VEL
HR 3142;S;VEL;PUP
HR 3143;S;VEL;PUP
IDS 07564-4942;S;VEL;PUP
V390/Car;S;CAR;VEL
HD 57918;S;CAR;VEL
HR 2813;S;CAR;VEL
HR 2814;S;CAR;VEL
CCDM J07204-5219AB;S;CAR;VEL
HD 49192;S;CAR;PIC
HD 49219;S;CAR;PIC
HD 47910;S;PIC;CAR
HR 2524;S;CAR;PIC
HR 1912;S;DOR;PIC
iot/Pic;S;PIC;CAE
iot/Pic;S;PIC;CAE
CCDM J04255-5307AB;S;DOR;RET
HR 1365;S;DOR;RET
s/Eri;S;HOR;ERI
HD 82241;S;ANT;VEL
HR 3688;S;VEL;ANT
HD 80777;S;ANT;VEL
HR 3680;S;VEL;PYX
FZ/Vel;S;CAR;VEL
HD 77321;S;CAR;VEL
HR 3551;S;CAR;VEL
HD 73609;S;VEL;CAR
HV/Vel;S;CAR;VEL
HR 3330;S;VEL;CAR
HD 71805;S;VEL;CAR
CCDM J08255-5144AB;S;VEL;CAR
V461/Car;S;CAR;VEL
IDS 07590-5414;S;PSC;CET
HD 62943;S;CAR;PIC
HD 61435;S;CAR;PIC
HD 55598;S;CAR;PIC
HD 58540;S;CAR;PUP
HD 56216;S;CAR;PIC
mu/Pic;S;PIC;CAR
alf/Dor;S;DOR;PIC
CPD-55 663A;S;DOR;PIC
HR 1227;S;HOR;DOR
HD 21360;S;HOR;ERI
HD 85209;S;ANT;VEL
OY/Vel;S;CAR;VEL
HR 3542;S;CAR;VEL
HR 3435;S;VEL;CAR
NZ/Vel;S;CAR;VEL
HY/Vel;S;CAR;VEL
H/Vel;S;CAR;VEL
KT/Vel;S;CAR;VEL
CCDM J08321-5313AB;S;VEL;CAR
V469/Car;S;CAR;VEL
HR 3349;S;CAR;VEL
HR 3368;S;CAR;VEL
V468/Car;S;CAR;VEL
HD 71549;S;CAR;VEL
HR 3062;S;CAR;PIC
HR 3031;S;CAR;PIC
HR 3056;S;CAR;PIC
HD 58895;S;CAR;PIC
HD 53921;S;CAR;PIC
HD 55527;S;CAR;PIC
HD 45270;S;CAR;PIC
AK/Pic;S;DOR;VOL
HD 48189A;S;DOR;VOL
CCDM J06125-6128AB;S;CAR;PIC
HD 44120;S;CAR;PIC
HD 40201;S;PIC;DOR
CCDM J04403-5857AB;S;DOR;RET
HR 1405;S;DOR;RET
HR 1168;S;HOR;RET
HR 3925;S;ANT;VEL
HD 86754;S;ANT;VEL
u/Vel;S;ANT;VEL
HD 84774;S;ANT;VEL
CCDM J09337-4900AB;S;VEL;ANT
CD-48 4802A;S;VEL;ANT
CD-48 4802B;S;VEL;ANT
M/Vel;S;VEL;ANT
HD 83529;S;VEL;ANT
IM/Vel;S;VEL;ANT
HD 76214;S;CAR;VEL
del02/Vel;S;CAR;VEL
CCDM J08407-5733AB;S;CAR;VEL
HR 3274;S;CAR;VEL
HD 64185;S;CAR;PIC
HD 65907A;S;CAR;PIC
HD 66066;S;CAR;VEL
V389/Car;S;CAR;PIC
HR 2754;S;CAR;PIC
HR 2073;S;DOR;PIC
HR 1882;S;DOR;PIC
HR 1475;S;DOR;RET
P/Dor;S;DOR;RET
286/Ret;S;DOR;RET
HR 1435;S;DOR;RET
HD 25874;S;DOR;RET
eps/Ret;S;DOR;RET
HD 22989;S;HOR;RET
eta/Hor;S;HOR;ERI
CCDM J10062-4722AB;S;VEL;ANT
HR 3943;S;VEL;ANT
IP/Vel;S;CAR;VEL
HD 81353;S;VEL;CAR
HR 3840;S;CAR;VEL
HD 81734;S;VEL;CAR
CCDM J09045-5620AB;S;CAR;VOL
HR 3622;S;CAR;VOL
HD 79421;S;CAR;VOL
b01/Car;S;CAR;VEL
CD-58 2350;S;CAR;VEL
b02/Car;S;CAR;VEL
CPD-58 1202B;S;CAR;VEL
CCDM J08451-5843AB;S;CAR;VEL
d/Car;S;CAR;VEL
CCDM J08392-6019AB;S;CAR;VEL
HD 68279;S;CAR;VEL
HD 69863;S;CAR;VEL
V375/Car;S;CAR;PIC
HD 43618;S;PIC;DOR
AB/Dor;S;DOR;PIC
alf/Ret;S;DOR;RET
HR 1340;S;DOR;RET
tet/Ret;S;DOR;RET
CCDM J04177-6315AB;S;DOR;RET
HD 20485;S;HOR;RET
HD 13445;S;HOR;ERI
HR 4154;S;ANT;VEL
HD 91214;S;ANT;VEL
HR 4136;S;ANT;VEL
HR 4135;S;ANT;VEL
HD 90611;S;ANT;VEL
HD 87652;S;CAR;VEL
phi/Vel;S;CAR;VOL
V482/Car;S;CAR;VEL
HD 79699;S;CAR;VOL
c/Car;S;CAR;VEL
HR 3432;S;CAR;VEL
CCDM J05270-6837AB;S;DOR;PIC
HD 31532;S;DOR;RET
HD 28398;S;DOR;RET
bet/Ret;S;RET;HOR
HD 20060;S;HOR;RET
HD 20586;S;HOR;RET
zet02/Ret;S;HOR;RET
zet01/Ret;S;HOR;RET
kap/Ret;S;HOR;RET
HR 688;S;ERI;HOR
HD 12894;S;ERI;PHE
HD 9733;S;ERI;PHE
t/Vel;S;ANT;VEL
HD 92847;S;ANT;VEL
p/Vel;S;ANT;VEL
HD 89713;S;CAR;VEL
HR 4020;S;CAR;VEL
HD 87122;S;CAR;VOL
HR 3953;S;CAR;VOL
HR 3863;S;CAR;VOL
HR 3752;S;CAR;VEL
R/Car;S;CAR;VEL
alf/Vol;S;CAR;VOL
HR 3537;S;CAR;VEL
eps/Vol;S;CHA;VOL
gam02/Vol;S;VOL;CAR
gam01/Vol;S;VOL;CAR
HR 2505;S;DOR;PIC
gam/Hor;S;HOR;HYI
HR 479;S;ERI;PHE
HD 95027;S;ANT;VEL
CD-48 5913B;S;VEL;ANT
V348/Vel;S;CAR;VEL
HD 91324;S;CAR;VEL
J/Vel;S;CAR;VOL
HD 300791;S;CAR;VOL
CCDM J10209-5603AB;S;CAR;VOL
HD 89077;S;CAR;VOL
HR 4043;S;CAR;VOL
CPD-59 2008A;S;CAR;VOL
HR 3971;S;CAR;VOL
ups/Car;S;CAR;VOL
ups/Car;S;CAR;VOL
ups/Car;S;CAR;VOL
128/Car;S;CAR;CHA
tet/Vol;S;CHA;VOL
kap01/Vol;S;CHA;VOL
kap02/Vol;S;CHA;VOL
